,Borough,Address,Latitude,Longitude
6230,SI,3 ANN STREET,40.6380862,-74.129629
6231,SI,16 PICKERSGILL AVENUE,40.599462,-74.0684194
6232,SI,134 RIDGEWOOD AVENUE,40.550173,-74.1639488
6233,SI,26 HANOVER AVENUE,40.5194209,-74.1982184
6234,SI,565 SOUTH AVENUE,40.6251651,-74.1668781
6235,SI,72 COURSEN PLACE,40.6194287,-74.0795452
6236,SI,82 EAST BROADWAY,40.5691288,-74.12947
6237,SI,31 TOWNLEY AVENUE,40.6056305,-74.115337
6238,SI,69 RATHBUN AVENUE,40.548434,-74.1813818
6239,SI,62 TODT HILL ROAD,40.6116239,-74.119212
6240,SI,227 WELLBROOK AVENUE,40.5999718,-74.1297494
6241,SI,28 GREENCROFT LANE,40.5471752,-74.1416038
6242,SI,1494 RICHMOND AVENUE,40.6119671,-74.159847
6243,SI,199 ROBINSON AVENUE,40.5390417,-74.1527612
6244,SI, ALTER AVENUE,40.587443,-74.0879571
6245,SI, PATTERSON AVENUE,40.589788,-74.0750308
6246,SI,16 FIGUREA AVENUE,40.5509956,-74.1683265
6247,SI,31 RAMSEY LANE,40.6072846,-74.1315752
6248,SI,547 ALVERSON AVENUE,40.5431699,-74.2055533
6249,SI, IONIA AVENUE,40.5374128,-74.1952138
6250,SI,18 KERMIT AVENUE,40.5976525,-74.0820687
6251,SI,37 STUDIO LANE,40.6140109,-74.0790417
6252,SI,490 LEVERETT AVENUE,40.5554318,-74.1621732
6253,SI,279 GRANTWOOD AVENUE,40.5521769,-74.1820325
6254,SI,95 WINHAM AVENUE,40.5651049,-74.1052253
6255,SI,69 LONGDALE STREET,40.6166465,-74.1640869
6256,SI,20 DENISE COURT,40.531019,-74.1825612
6257,SI,32 ALASKA STREET,40.6382762,-74.1215223
6258,SI,27 OSBORN AVENUE,40.5404547,-74.1490263
6259,SI, RIDGE AVENUE,40.6022952,-74.104236
6260,SI,22 WOLVERINE STREET,40.5668514,-74.1287205
6261,SI,54 BOONE STREET,40.6013175,-74.1385676
6262,SI,606 MAIN STREET,40.4996551,-74.2439578
6263,SI,49 GREAVES LANE,40.5538383,-74.1448134
6264,SI,304 TAYLOR STREET,40.6308416,-74.1230868
6265,SI,203 BELAIR ROAD,40.608804,-74.0705287
6266,SI,1007 EDGEGROVE AVENUE,40.5344312,-74.2050911
6267,SI,117 PRESENTATION CIRCLE,40.5560797,-74.1856958
6268,SI,141 TYSEN STREET,40.6419538,-74.0990335
6269,SI,321A MERSEREAU AVENUE,40.630075,-74.1634354
6270,SI,148 NEW DORP PLAZA,40.57169,-74.1190687
6271,SI,25 CECIL COURT,40.6328507,-74.1529255
6272,SI,3767 RICHMOND AVENUE,40.5464678,-74.1656201
6273,SI,62 LEGGETT PLACE,40.6112845,-74.1612212
6274,SI,333 BROADWAY,40.6330058,-74.1166417
6275,SI,480 MAIN STREET,40.5029739,-74.2451026
6276,SI,162 CHARLESTON AVENUE,40.5486679,-74.2188263
6277,SI,51 FLOYD STREET,40.6289908,-74.1263654
6278,SI,11 VINELAND AVENUE,40.552782,-74.1830057
6279,SI,245 GORDON STREET,40.6212599,-74.0829514
6280,SI,118 VAN CORTLANDT AVENUE,40.615592,-74.0999921
6281,SI,593 ARMSTRONG AVENUE,40.5489301,-74.1596818
6282,SI,140 RYE AVENUE,40.5456242,-74.1737066
6283,SI,9 HODGES PLACE,40.6146514,-74.1192138
6284,SI,74 MORNINGSTAR ROAD,40.6358985,-74.1457661
6285,SI, POWERS STREET,40.513809,-74.2312457
6286,SI,13 FOUR CORNERS ROAD,40.5912854,-74.1015976
6287,SI,245 GREELEY AVENUE,40.5766158,-74.1061974
6288,SI,37 GIBSON AVENUE,40.5563169,-74.1512137
6289,SI,38 MC CORMICK PLACE,40.5960153,-74.0838527
6290,SI,8 ANDREA COURT,40.5592741,-74.1701
6291,SI,4370B VICTORY BOULEVARD,40.5874145,-74.1971925
6292,SI,2424 HYLAN BOULEVARD,40.5716491,-74.1076509
6293,SI,92 TOPSIDE LANE,40.5318083,-74.2398949
6294,SI,2810 ARTHUR KILL ROAD,40.5479175,-74.2250704
6295,SI,148 KENILWORTH AVENUE,40.5623421,-74.1830319
6296,SI,282 NELSON AVENUE,40.542681,-74.1467285
6297,SI,642 CASTLETON AVENUE,40.6344836,-74.1040161
6298,SI,70 RUSSEK DRIVE,40.549786,-74.2002516
6299,SI,29 LAWRENCE AVENUE,40.6295512,-74.1070634
6300,SI,6 GEYSER DRIVE,40.5491836,-74.199451
6301,SI,15 FERN AVENUE,40.5512345,-74.1585646
6302,SI,18 NASSAU STREET,40.6405227,-74.0902935
6303,SI,105 CHESTNUT AVENUE,40.6162002,-74.0721826
6304,SI,508 ILYSSA WAY,40.5609165,-74.187084
6305,SI,230 JAMIE LANE,40.5618103,-74.1842937
6306,SI,209 EVERGREEN STREET,40.5580653,-74.1426345
6307,SI, TEMPLE COURT,40.5929339,-74.1858991
6308,SI,23 EBONY STREET,40.5751524,-74.1256156
6309,SI,26 HARVEY AVENUE,40.612477,-74.1392679
6310,SI,15 EASTMAN STREET,40.5391296,-74.1646629
6311,SI,231 ARMSTRONG AVENUE,40.5396243,-74.1522445
6312,SI,275 VAN PELT AVENUE,40.6291011,-74.1551541
6313,SI,181 FATHER CAPODANNO BL,40.5923909,-74.0646423
6314,SI,28 MALLARD LANE,40.5357535,-74.2188703
6315,SI,192 WINCHESTER AVENUE,40.5367081,-74.1551915
6316,SI,215 CHEEVERS LANE,40.5127166,-74.2326085
6317,SI,47 FURNESS PLACE,40.5856848,-74.1523675
6318,SI, AMBOY ROAD,40.5237973,-74.2143566
6319,SI,699 BARLOW AVENUE,40.5567597,-74.1719937
6320,SI,62 CHESHIRE PLACE,40.6197644,-74.1027864
6321,SI,745 MAGUIRE AVENUE,40.5450933,-74.2120034
6322,SI,23 BOWLING GREEN PLACE,40.5953617,-74.1652084
6323,SI,207 MAPLE PARKWAY,40.628213,-74.1562293
6324,SI,575 STEWART AVENUE,40.609617,-74.1458024
6325,SI, GREGORY AVENUE,40.5838414,-74.1265823
6326,SI,46 KENILWORTH AVENUE,40.5644961,-74.1834841
6327,SI,19 MANOR ROAD,40.6276611,-74.1249831
6328,SI,96 OBERLIN STREET,40.5931911,-74.0797696
6329,SI,159 KELLY BOULEVARD,40.5858958,-74.1547153
6330,SI,248 NICHOLAS AVENUE,40.6339167,-74.1413951
6331,SI,319 TANGLEWOOD DRIVE,40.5628999,-74.1462547
6332,SI,21 TIOGA STREET,40.6123448,-74.1001349
6333,SI,602 DRUMGOOLE ROAD WEST,40.5558994,-74.1764251
6334,SI,21 SHERIDAN COURT,40.5605545,-74.1338297
6335,SI,330 SHIRLEY AVENUE,40.5314929,-74.1669608
6336,SI,29 TROSSACH ROAD,40.6281553,-74.0859681
6337,SI,12 EDGEWOOD ROAD,40.544915,-74.1490902
6338,SI,47 CALLAHAN LANE,40.5063744,-74.2306878
6339,SI,943 LAMONT AVENUE,40.5358386,-74.2054695
6340,SI,80 PILOT LANE,40.5315018,-74.2407788
6341,SI,23 LILLIE LANE,40.5843708,-74.1497291
6342,SI,206 ROSS AVENUE,40.5709351,-74.1164613
6343,SI,41 SHERWOOD AVENUE,40.5159928,-74.2104473
6344,SI,61 LONGDALE STREET,40.616836,-74.1640225
6345,SI,18 LAUREL AVENUE,40.6196277,-74.0852728
6346,SI,302 HYLAN BOULEVARD,40.6109662,-74.0716727
6347,SI,73 ROCKVILLE AVENUE,40.5969433,-74.1647802
6348,SI,18 FOREST STREET,40.6056302,-74.1631414
6349,SI,412 THORNYCROFT AVENUE,40.5420816,-74.1598237
6350,SI,36 CARLY COURT,40.5218138,-74.2210907
6351,SI,23 VENUS LANE,40.5815747,-74.1552417
6352,SI,164 JULES DRIVE,40.6191359,-74.1622415
6353,SI, MACE STREET,40.5735001,-74.1398454
6354,SI,17 SCHMIDTS LANE,40.6098512,-74.1133922
6355,SI,46 DANNY COURT,40.6093737,-74.1614831
6356,SI,427 MAIN STREET,40.5044864,-74.2450434
6357,SI,3961 ARTHUR KILL ROAD,40.5719587,-74.147646
6358,SI, MAPLE AVENUE,40.6383611,-74.1340758
6359,SI,57 FRANCIS PLACE,40.6020434,-74.1003032
6360,SI,681 MILL ROAD,40.5538062,-74.1176442
6361,SI,4 EBEY LANE,40.5484321,-74.1974913
6362,SI,37 ONTARIO AVENUE,40.6146521,-74.1044462
6363,SI,97 DENKER PLACE,40.5887974,-74.15447
6364,SI,221 RENSSELAER AVENUE,40.5466072,-74.1840791
6365,SI,132 WEST TERRACE,40.5322711,-74.1972025
6366,SI,111 COVERLY AVENUE,40.6046994,-74.1013947
6367,SI,32 TRENT STREET,40.5507168,-74.1409096
6368,SI,1544 DRUMGOOLE ROAD WEST,40.5355761,-74.1954782
6369,SI,32 ELWOOD AVENUE,40.5854293,-74.1586458
6370,SI,14 SLOSSON TERRACE,40.6393748,-74.0760162
6371,SI,161 BARD AVENUE,40.6407632,-74.107485
6372,SI,22 VISTA AVENUE,40.5967782,-74.0946419
6373,SI,6389 AMBOY ROAD,40.5219882,-74.2174225
6374,SI,182 BURBANK AVENUE,40.5743971,-74.1128245
6375,SI,483 TARRYTOWN AVENUE,40.5586155,-74.1199631
6376,SI,19 TONY COURT,40.5916059,-74.0778125
6377,SI,196 WATCHOGUE ROAD,40.6155468,-74.1359966
6378,SI,34 EBEY LANE,40.5486613,-74.1966932
6379,SI,23 TONE LANE,40.6084693,-74.0787362
6380,SI,125 WESTMINSTER COURT,40.5993451,-74.1066117
6381,SI,206 BENZIGER AVENUE,40.6392226,-74.0854816
6382,SI,53 FOOTHILL COURT,40.5363463,-74.2130873
6383,SI,11 SYLVIA STREET,40.5446882,-74.1662813
6384,SI,237 SHIRLEY AVENUE,40.5329431,-74.1644318
6385,SI,95 FT HILL CIRCLE,40.6420032,-74.0816224
6386,SI,1315 ROCKLAND AVENUE,40.5956208,-74.1606036
6387,SI,135 BRYANT AVENUE,40.5766604,-74.111248
6388,SI,317 ASPEN KNOLLS WAY,40.5624706,-74.1833382
6389,SI,914 ROSSVILLE AVENUE,40.5489486,-74.2111484
6390,SI,81 MARGO LOOP,40.6344449,-74.0763961
6391,SI,217 PERRY AVENUE,40.6064665,-74.1293479
6392,SI,515 SLOSSON AVENUE,40.6075269,-74.1156032
6393,SI,91 EL CAMINO LOOP,40.5366549,-74.2139013
6394,SI,25 ELLSWORTH AVENUE,40.5423759,-74.1997257
6395,SI,39 FOX BEACH AVENUE,40.5507948,-74.1125076
6396,SI,221 ODER AVENUE,40.6105893,-74.0850523
6397,SI,75 WILLOWWOOD LANE,40.5594318,-74.1429541
6398,SI,341 SLEIGHT AVENUE,40.5091795,-74.2414536
6399,SI,2043 RICHMOND AVENUE,40.5977216,-74.1618366
6400,SI,74 WILDER AVENUE,40.5711843,-74.1345241
6401,SI,14 BRIDGETOWN STREET,40.5864488,-74.1537193
6402,SI,1434 RICHMOND ROAD,40.5941919,-74.098707
6403,SI,24 RIDGEWOOD AVENUE,40.5470833,-74.1632648
6404,SI,414 LIVERMORE AVENUE,40.6135878,-74.1399221
6405,SI,32 MOBILE AVENUE,40.5698195,-74.1253572
6406,SI,146 FAHY AVENUE,40.6185976,-74.1643798
6407,SI,345 DEWEY AVENUE,40.5538225,-74.1548246
6408,SI,341 WATERS AVENUE,40.6180685,-74.1434363
6409,SI,32 GALVASTON LOOP,40.5809795,-74.1569396
6410,SI,457 COLON AVENUE,40.5608499,-74.1583463
6411,SI,405 ARTHUR KILL ROAD,40.5647429,-74.1557533
6412,SI,2 SLAYTON AVENUE,40.5930364,-74.1557401
6413,SI,10 RAYMOND PLACE,40.630314,-74.1262093
6414,SI,34 HOPE AVENUE,40.6099905,-74.0646161
6415,SI,25 BUSH AVENUE,40.6363311,-74.1589613
6416,SI,64 LEGGETT PLACE,40.6112324,-74.1611814
6417,SI,545 OAKLAND AVENUE,40.6283632,-74.10945
6418,SI,65 ROMA AVENUE,40.5641941,-74.1016896
6419,SI,53 MILTON AVENUE,40.56554,-74.1036748
6420,SI,81 BELFAST AVENUE,40.5719636,-74.125048
6421,SI,1304 RICHMOND AVENUE,40.6166922,-74.1569083
6422,SI, BARLOW AVENUE,40.5619004,-74.1486494
6423,SI, MARGO LOOP,40.6346643,-74.0766089
6424,SI,425 WATCHOGUE ROAD,40.6170434,-74.1444823
6425,SI,116 SHERMAN AVENUE,40.6382405,-74.0809872
6426,SI,97 MIMOSA LANE,40.5518888,-74.200114
6427,SI,88 DUNCAN ROAD,40.6236306,-74.0911316
6428,SI,74 SIMMONS LOOP,40.5937046,-74.1845546
6429,SI,216 ELLSWORTH AVENUE,40.537406,-74.1976062
6430,SI,284 CROMWELL AVENUE,40.5880296,-74.0923792
6431,SI,169 MARTIN AVENUE,40.6070172,-74.1395842
6432,SI,18 WEBSTER AVENUE,40.6351134,-74.0895008
6433,SI, CONFEDERATION PLACE,40.6297571,-74.1571407
6434,SI,132 CANNON BOULEVARD,40.5669174,-74.1183871
6435,SI,493 OCEAN TERRACE,40.6033988,-74.1040001
6436,SI,302 LAMBERTS LANE,40.6163258,-74.1675547
6437,SI,769 STAFFORD AVENUE,40.5408646,-74.2038084
6438,SI,137 HARVARD AVENUE,40.6403452,-74.0892015
6439,SI,90 KINGHORN STREET,40.5316169,-74.1608743
6440,SI,25 PLEASANT VALLEY AVE,40.6160187,-74.0884522
6441,SI,22 SCARBORO AVENUE,40.6126779,-74.0641397
6442,SI,1506 CASTLETON AVENUE,40.6350244,-74.1331827
6443,SI,815 STAFFORD AVENUE,40.5404115,-74.2054476
6444,SI,35 COMMERCE STREET,40.6127012,-74.168601
6445,SI,96 EVERGREEN AVENUE,40.592179,-74.0899329
6446,SI,75 SALAMANDER COURT,40.5388943,-74.222777
6447,SI,445 ODER AVENUE,40.6064662,-74.0892535
6448,SI,144 BEDELL AVENUE,40.5104316,-74.2346145
6449,SI,18 BRIARCLIFF ROAD,40.5998583,-74.0755679
6450,SI,40 WATERSIDE PARKWAY,40.5460385,-74.1396296
6451,SI,419 CORTELYOU AVENUE,40.5488531,-74.1617506
6452,SI,317 BURBANK AVENUE,40.5726254,-74.1085524
6453,SI,1902 RICHMOND TERRACE,40.6371981,-74.1284923
6454,SI,53 RUTH STREET,40.6158223,-74.1397647
6455,SI,355 GETZ AVENUE,40.5506938,-74.1644107
6456,SI,108 RADCLIFF ROAD,40.5986942,-74.0760275
6457,SI, CAMDEN AVENUE,40.5093597,-74.2271343
6458,SI,752 LAMONT AVENUE,40.5373802,-74.1982645
6459,SI, WINDEMERE AVENUE,40.5646105,-74.1297168
6460,SI,450 HUNTER AVENUE,40.5765708,-74.094858
6461,SI,833 DELAFIELD AVENUE,40.6283322,-74.1262921
6462,SI,135 BROADWAY,40.6383025,-74.1173103
6463,SI,43 MOSEL LOOP,40.6069688,-74.081385
6464,SI,149 VASSAR STREET,40.5867159,-74.1610862
6465,SI,181 EVERGREEN STREET,40.5578026,-74.1419646
6466,SI,236 QUEEN STREET,40.6025361,-74.1291962
6467,SI,17 NORWOOD AVENUE,40.6216812,-74.0728513
6468,SI,525 DURANT AVENUE,40.5493977,-74.142213
6469,SI, RICHMOND TERRACE,40.6389765,-74.1448577
6470,SI,80 BARLOW AVENUE,40.5604162,-74.1502117
6471,SI, BROOK AVENUE,40.5555575,-74.1228437
6472,SI,47 VENUS LANE,40.5818155,-74.1558327
6473,SI,176 VAN BUREN STREET,40.6440737,-74.0946873
6474,SI,98 MILL ROAD,40.566244,-74.1081929
6475,SI,20 JUNI COURT,40.5865706,-74.1570499
6476,SI,246 ST MARYS AVENUE,40.6126466,-74.0750493
6477,SI,465 ST GEORGE ROAD,40.5744955,-74.142828
6478,SI,108 OTIS AVENUE,40.5764215,-74.1141202
6479,SI,774 KLONDIKE AVENUE,40.5910717,-74.1612624
6480,SI,2366 ARTHUR KILL ROAD,40.5553872,-74.2144651
6481,SI,106 MASON BOULEVARD,40.5439879,-74.2100497
6482,SI,1445 RICHMOND AVENUE,40.611976,-74.1574086
6483,SI,185 LYNDALE AVENUE,40.5382574,-74.1603326
6484,SI,23 CLINTON AVENUE,40.6440708,-74.098107
6485,SI,543 METROPOLITAN AVENUE,40.6304165,-74.1032928
6486,SI,184 PELTON AVENUE,40.6386626,-74.1112541
6487,SI,41 FOXHOLM STREET,40.5779118,-74.1196846
6488,SI,27 WOLVERINE STREET,40.5673042,-74.1287934
6489,SI, TREADWELL AVENUE,40.6385516,-74.1377802
6490,SI,62 ALEX CIRCLE,40.592901,-74.0652945
6491,SI,15 RILEY PLACE,40.6285821,-74.1403571
6492,SI,23 STERN COURT,40.5535971,-74.1445646
6493,SI, GREAT KILLS LANE,40.5509957,-74.1119753
6494,SI,65 PEACOCK LOOP,40.5305902,-74.2218824
6495,SI,83 GORDON STREET,40.6248258,-74.0822786
6496,SI,1180 ROCKLAND AVENUE,40.5928763,-74.156341
6497,SI,162 ST MARYS AVENUE,40.6137983,-74.0725762
6498,SI,268 HARBOR ROAD,40.6299828,-74.1606575
6499,SI,46 TUDOR STREET,40.5575804,-74.1462394
6500,SI,17 RAINBOW AVENUE,40.6303673,-74.1372193
6501,SI, EDGEWATER STREET,40.6164522,-74.0638119
6502,SI,18 HERVEY STREET,40.5532388,-74.2169952
6503,SI,467 COLLFIELD AVENUE,40.6091312,-74.143644
6504,SI,76 RADFORD STREET,40.590975,-74.1617122
6505,SI, DELWIT AVENUE,40.5522217,-74.1157306
6506,SI,1859 VICTORY BOULEVARD,40.6131569,-74.1256366
6507,SI,141 DOVER GREEN,40.5561008,-74.1976939
6508,SI,19 MONROE AVENUE,40.6412967,-74.0792577
6509,SI,12 COMSTOCK AVENUE,40.6183035,-74.1568544
6510,SI,23 KNAPP STREET,40.5948046,-74.1632482
6511,SI,275 VETERANS ROAD WEST,40.5541354,-74.2160625
6512,SI,141 QUINCY AVENUE,40.5898859,-74.0721073
6513,SI,39 CHESTNUT AVENUE,40.61711,-74.0701052
6514,SI,20 FRANCESCA LANE,40.6244387,-74.1603632
6515,SI,52 BASCOM PLACE,40.6065235,-74.1459001
6516,SI,16 ELDRIDGE AVENUE,40.6242919,-74.1358955
6517,SI,610 VILLA AVENUE,40.625683,-74.1452431
6518,SI,443 KATAN AVENUE,40.5516455,-74.1610701
6519,SI,208 KELLY BOULEVARD,40.5851113,-74.1563084
6520,SI,30 PRINCETON AVENUE,40.5691685,-74.1207127
6521,SI,414 PENDALE STREET,40.5620556,-74.1191811
6522,SI,23 RICHARD LANE,40.6091372,-74.1578737
6523,SI,24 ST STEPHENS PLACE,40.5758161,-74.1209839
6524,SI,58 VAN NAME AVENUE,40.6353172,-74.1537166
6525,SI,214 TARGEE STREET,40.6218489,-74.0844903
6526,SI,580 WOOLLEY AVENUE,40.609145,-74.1413318
6527,SI,323 ILYSSA WAY,40.5603726,-74.1856897
6528,SI, SEGUINE AVENUE,40.5106851,-74.1992427
6529,SI,660 ILYSSA WAY,40.5627085,-74.1873158
6530,SI,53 CAROL PLACE,40.6236318,-74.1603216
6531,SI,63 ILYSE COURT,40.565403,-74.1397672
6532,SI,68 VASSAR STREET,40.5881827,-74.1603481
6533,SI,450 RICHMOND HILL ROAD,40.5817151,-74.1549289
6534,SI,449 PELTON AVENUE,40.6314621,-74.1093362
6535,SI,487 NETHERLAND AVENUE,40.6292866,-74.1657607
6536,SI,188 WEED AVENUE,40.5631293,-74.1075724
6537,SI,76 WALNUT STREET,40.6392008,-74.1081995
6538,SI,87 WIMAN AVENUE,40.5418785,-74.1475363
6539,SI,29 CABOT PLACE,40.6095936,-74.067443
6540,SI,15 LAYTON AVENUE,40.6420372,-74.0838925
6541,SI,355 CRAIG AVENUE,40.5115876,-74.2461771
6542,SI,34 BROOKSIDE LOOP,40.5400893,-74.2150133
6543,SI,142 COLLYER AVENUE,40.5344727,-74.1872331
6544,SI,36 HARTFORD STREET,40.542643,-74.1442351
6545,SI,9 ATMORE PLACE,40.5640386,-74.1376337
6546,SI,310 ROSE AVENUE,40.570559,-74.1137215
6547,SI,26 RIDGE AVENUE,40.6023611,-74.0979449
6548,SI,503 VAN DUZER STREET,40.6272463,-74.0829156
6549,SI,186 CHANDLER AVENUE,40.6138304,-74.1296647
6550,SI,250 VAN PELT AVENUE,40.6297508,-74.1557429
6551,SI,487 VANDERBILT AVENUE,40.6145851,-74.0858426
6552,SI,95 SIGNS ROAD,40.6022817,-74.1669037
6553,SI,189 LATIMER AVENUE,40.5985892,-74.1818493
6554,SI,184 TANGLEWOOD DRIVE,40.5645433,-74.1489792
6555,SI,304 BARD AVENUE,40.6366737,-74.1072982
6556,SI, SMITH PLACE,40.6250361,-74.1401047
6557,SI,71 ISERNIA AVENUE,40.5614837,-74.1090957
6558,SI, HAMILTON AVENUE,40.6451273,-74.0845991
6559,SI,8 STREET,40.5697857,-74.1184138
6560,SI,265B CLIFTON AVENUE,40.6125579,-74.0721894
6561,SI,181 WILLARD AVENUE,40.618813,-74.1337519
6562,SI,48 HEMPSTEAD AVENUE,40.5723023,-74.0919111
6563,SI,251 BOUNDARY AVENUE,40.5757734,-74.1028591
6564,SI,1952 NORTH RAILROAD AVE,40.5627168,-74.1296015
6565,SI,360 LAKE AVENUE,40.6271536,-74.1521307
6566,SI,145 GENESEE AVENUE,40.5538303,-74.1611653
6567,SI,38 WEST STREET,40.6333469,-74.118523
6568,SI, POILLON AVENUE,40.5338169,-74.1784893
6569,SI,3759 HYLAN BOULEVARD,40.5473547,-74.140665
6570,SI,52 SEAVIEW AVENUE,40.5900713,-74.0995615
6571,SI, CARLTON BOULEVARD,40.551915,-74.1844751
6572,SI,79 BODINE STREET,40.6366116,-74.1252556
6573,SI, MANSION AVENUE,40.5432603,-74.1422503
6574,SI,15 ARMOUR PLACE,40.519264,-74.1952687
6575,SI,576 BEMENT AVENUE,40.627752,-74.1113152
6576,SI,336 WILSON AVENUE,40.5462362,-74.1625467
6577,SI,323 RETFORD AVENUE,40.5350766,-74.157983
6578,SI,41 NORWAY AVENUE,40.5974585,-74.0807577
6579,SI,33 COLUMBIA AVENUE,40.6008908,-74.0705563
6580,SI,390 MASON AVENUE,40.583396,-74.0893811
6581,SI, HOME PLACE,40.6180288,-74.1466132
6582,SI,5 ALVINE AVENUE,40.5353214,-74.1835084
6583,SI,101 GOODALL STREET,40.5382258,-74.1448156
6584,SI,788 EDGEGROVE AVENUE,40.5361025,-74.1974225
6585,SI,253 RICE AVENUE,40.6177256,-74.1218487
6586,SI,1089 OLYMPIA BOULEVARD,40.5722486,-74.0938116
6587,SI,76 SCHEFFELIN AVENUE,40.5795866,-74.1341378
6588,SI,188 REGIS DRIVE,40.6198897,-74.1610366
6589,SI,66 CORTELYOU AVENUE,40.5583704,-74.1648542
6590,SI,496 DURANT AVENUE,40.5495335,-74.1411482
6591,SI,34 PUTTERS COURT,40.6200807,-74.1080064
6592,SI,148 HOPKINS AVENUE,40.5569426,-74.1312205
6593,SI,3 GEYSER DRIVE,40.5494247,-74.1996784
6594,SI,32 YUCCA DRIVE,40.5511879,-74.1990792
6595,SI,67 LUDLOW STREET,40.5524612,-74.1793092
6596,SI,72 FOSTER ROAD,40.5284492,-74.2025619
6597,SI,607 KLONDIKE AVENUE,40.588732,-74.1561225
6598,SI,381 BARTLETT AVENUE,40.5574631,-74.1678462
6599,SI,15 TORRICE LOOP,40.521383,-74.2307432
6600,SI,366 CHELSEA STREET,40.500661,-74.2433645
6601,SI,145 WIMAN AVENUE,40.5407378,-74.1465732
6602,SI,234 CROMWELL AVENUE,40.5888189,-74.0939177
6603,SI,2003 CLOVE ROAD,40.6054838,-74.0852403
6604,SI,6 BELFIELD AVENUE,40.5483481,-74.1936193
6605,SI,15 LYON PLACE,40.6175473,-74.147491
6606,SI,61 GANSEVOORT BOULEVARD,40.6109208,-74.127282
6607,SI,329 LAMOKA AVENUE,40.5493497,-74.1619065
6608,SI,30 MOBILE AVENUE,40.5697757,-74.1252779
6609,SI,91 SHERADEN AVENUE,40.6093193,-74.1379179
6610,SI,14 IMPERIAL COURT,40.6154816,-74.0796593
6611,SI,257 MOUNTAINVIEW AVENUE,40.6055677,-74.1255323
6612,SI,241 MONTREAL AVENUE,40.5608383,-74.1280179
6613,SI,38 PINE TERRACE,40.5370896,-74.1779332
6614,SI,77 MASSACHUSETTS ST S,40.5011527,-74.249569
6615,SI,93 HAMPTON GREEN,40.5532984,-74.1944685
6616,SI,16 CHERYL AVENUE,40.5592999,-74.1783811
6617,SI,71 SUNFIELD AVENUE,40.5599379,-74.1776306
6618,SI,816 SINCLAIR AVENUE,40.5398974,-74.2028232
6619,SI,481 DURANT AVENUE,40.5501484,-74.1411567
6620,SI,155 MYRTLE AVENUE,40.6300685,-74.1169932
6621,SI, EUGENE STREET,40.5102622,-74.2287484
6622,SI,105 BOWDOIN STREET,40.5881033,-74.1582381
6623,SI,243 REGIS DRIVE,40.6206693,-74.1628936
6624,SI,21 SEA CREST LANE,40.5045906,-74.238607
6625,SI, DONGAN HILLS AVENUE,40.5781626,-74.0807128
6626,SI,1778 ARTHUR KILL ROAD,40.5589645,-74.1971769
6627,SI,4 HERRICK AVENUE,40.5304415,-74.2178097
6628,SI,380 JEFFERSON AVENUE,40.5786456,-74.0951922
6629,SI,39 ARLINGTON AVENUE,40.6396026,-74.1669718
6630,SI,31 PINE STREET,40.6365092,-74.0875894
6631,SI,3863 HYLAN BOULEVARD,40.5453696,-74.1434062
6632,SI,270 ATLANTIC AVENUE,40.590754,-74.0904567
6633,SI,293 DICKIE AVENUE,40.6168374,-74.1378362
6634,SI,279 WARDWELL AVENUE,40.6164067,-74.1329691
6635,SI,20 CLOVE LAKE PLACE,40.62743,-74.1177163
6636,SI, PATTERSON AVENUE,40.5791316,-74.0844687
6637,SI,106 WINHAM AVENUE,40.5645233,-74.1049617
6638,SI,91 BOGOTA STREET,40.5856276,-74.1478454
6639,SI,45 DAVID PLACE,40.6303226,-74.1488559
6640,SI,1550 RICHMOND TERRACE,40.6406309,-74.1192205
6641,SI,101 CEBRA AVENUE,40.6327738,-74.0836034
6642,SI,33 WOLCOTT AVENUE,40.5496723,-74.1758581
6643,SI,38 MATTHEW PLACE,40.6236985,-74.1536826
6644,SI,30 HOPPING AVENUE,40.509945,-74.2517919
6645,SI,220 BRYSON AVENUE,40.6161018,-74.1445847
6646,SI,164 GREENLEAF AVENUE,40.6263636,-74.1268287
6647,SI,193 DIXON AVENUE,40.6284925,-74.1483618
6648,SI,26 MC DONALD STREET,40.6001119,-74.1344059
6649,SI,140 SAND LANE,40.5960134,-74.0703135
6650,SI,702 BARLOW AVENUE,40.5563618,-74.1719675
6651,SI,173 MORRISON AVENUE,40.6289234,-74.1120268
6652,SI,21 DOVETREE LANE,40.592211,-74.1530845
6653,SI,172 DICKIE AVENUE,40.6199423,-74.1374536
6654,SI,3 LAREDO AVENUE,40.5500606,-74.1676656
6655,SI, BOARDWALK AVENUE,40.5248304,-74.1675124
6656,SI,244 VAN BUREN STREET,40.643767,-74.0971192
6657,SI,50 LUCY LOOP,40.5416833,-74.173243
6658,SI, AMBOY ROAD,40.5108711,-74.2410641
6659,SI,73 CRAFTON AVENUE,40.6096138,-74.1418046
6660,SI,30 LYLE COURT,40.5648124,-74.1378872
6661,SI,67 SIMMONS LOOP,40.5935099,-74.1844172
6662,SI,209 MANHATTAN STREET,40.5053208,-74.2424753
6663,SI,432 STONEHAM STREET,40.5578695,-74.1140418
6664,SI,2062 RICHMOND ROAD,40.5817333,-74.1107812
6665,SI,4 DOLE STREET,40.5275794,-74.1721345
6666,SI,46 WADSWORTH AVENUE,40.6058473,-74.0619615
6667,SI,17 ORBIT LANE,40.5955721,-74.1600598
6668,SI,50 JANSEN STREET,40.5332312,-74.1664111
